shared-bzip2-1.0.5/bzlib/BZ2_bzDecompressEnd,113.562
shared-bzip2-1.0.5/bzlib/handle_compress,6667.205
shared-bzip2-1.0.5/bzlib/BZ2_indexIntoF,25401.612
shared-bzip2-1.0.5/bzlib/BZ2_bzDecompressInit,113.562
shared-bzip2-1.0.5/bzlib/myfeof,156.937
shared-bzip2-1.0.5/bzlib/isempty_RL,156.937
shared-bzip2-1.0.5/bzlib/add_pair_to_block,37945.513
milepost-codelet-mibench-telecomm-fft-fourierf-codelet-3-1/fourierf.codelet__3/astex_codelet__3,844427296.838
milepost-codelet-mibench-telecomm-fft-fourierf-codelet-3-1/fourierf.codelet__3.wrapper/main,809898.771
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-4-1/tiffmedian.codelet__4.wrapper/main,2859618352.917
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-4-1/tiffmedian.codelet__4/astex_codelet__4,390452.675
polybench-cpu-gramschmidt/gramschmidt/absVal,301.357
polybench-cpu-gramschmidt/gramschmidt/kernel_gramschmidt,8330056.849
polybench-cpu-gramschmidt/gramschmidt/percentDiff,301.357
polybench-cpu-gramschmidt/gramschmidt/main,216543072.471
polybench-cpu-gramschmidt/gramschmidt/init_array,1531331.826
polybench-cpu-medley-reg-detect/reg_detect/absVal,301.357
polybench-cpu-medley-reg-detect/reg_detect/percentDiff,301.357
polybench-cpu-medley-reg-detect/reg_detect/print_array,7630.873
polybench-cpu-medley-reg-detect/reg_detect/main,1345482384.502
polybench-cpu-medley-reg-detect/reg_detect/init_array,9908.868
milepost-codelet-mibench-automotive-susan-e-src-susan-codelet-2-1/susan.codelet__2.wrapper/main,5020801.854
cbench-telecom-adpcm-c/rawcaudio/main,408651360.688
cbench-telecom-adpcm-c/adpcm/adpcm_coder,6414405.008
cbench-telecom-adpcm-c/adpcm/adpcm_decoder,148705.488
milepost-codelet-mibench-consumer-mad-src-layer3-codelet-6-1/layer3.codelet__6/astex_codelet__6,3673811.814
milepost-codelet-mibench-consumer-mad-src-layer3-codelet-6-1/layer3.codelet__6.wrapper/main,306493233.624
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-5-1/tiffmedian.codelet__5/astex_codelet__5,105306.758
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-5-1/tiffmedian.codelet__5.wrapper/main,18879277934.968
cbench-network-dijkstra/dijkstra_large/print_path,168.817
cbench-network-dijkstra/dijkstra_large/dequeue,2341.495
cbench-network-dijkstra/dijkstra_large/main,8635078513.557
cbench-network-dijkstra/dijkstra_large/dijkstra,56968.626
cbench-network-dijkstra/dijkstra_large/enqueue,99.514
polybench-cpu-trisolv/trisolv/absVal,301.357
polybench-cpu-trisolv/trisolv/percentDiff,301.357
polybench-cpu-trisolv/trisolv/print_array,24524.138
polybench-cpu-trisolv/trisolv/kernel_trisolv,239782.662
polybench-cpu-trisolv/trisolv/main,6438821262.269
polybench-cpu-trisolv/trisolv/init_array,790405.279
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-3-1/tiffmedian.codelet__3/astex_codelet__3,322681.689
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-3-1/tiffmedian.codelet__3.wrapper/main,3455583168.877
milepost-codelet-mibench-consumer-lame-src-newmdct-codelet-10-1/newmdct.codelet__10.wrapper/main,16674090465.413
milepost-codelet-mibench-consumer-lame-src-newmdct-codelet-10-1/newmdct.codelet__10/astex_codelet__10,29932.531
milepost-codelet-mibench-consumer-tiffdither-src-tiffdither-codelet-1-1/tiffdither.codelet__1.wrapper/main,1779124003.245
milepost-codelet-mibench-consumer-tiffdither-src-tiffdither-codelet-1-1/tiffdither.codelet__1/astex_codelet__1,1275272.093
milepost-codelet-mibench-network-dijkstra-src-dijkstra-large-codelet-5-1/dijkstra_large.codelet__5.wrapper/main,186039979496.474
milepost-codelet-mibench-network-dijkstra-src-dijkstra-large-codelet-5-1/dijkstra_large.codelet__5/astex_codelet__5,5926.325
milepost-codelet-mibench-office-ghostscript-src-gdevpbm-codelet-1-1/gdevpbm.codelet__1.wrapper/main,396868037618.182
milepost-codelet-mibench-office-ghostscript-src-gdevpbm-codelet-1-1/gdevpbm.codelet__1/astex_codelet__1,3500.536
milepost-codelet-mibench-consumer-lame-src-psymodel-codelet-17-1/psymodel.codelet__17.wrapper/main,1088126468.901
milepost-codelet-mibench-office-rsynth-src-nsynth-codelet-9-1/nsynth.codelet__9/astex_codelet__9,3459.745
milepost-codelet-mibench-office-rsynth-src-nsynth-codelet-9-1/nsynth.codelet__9.wrapper/main,517455714116.922
milepost-codelet-mibench-consumer-jpeg-c-src-jcdctmgr-codelet-13-1/jcdctmgr.codelet__13/astex_codelet__13,153797.257
milepost-codelet-mibench-consumer-jpeg-c-src-jcdctmgr-codelet-13-1/jcdctmgr.codelet__13.wrapper/main,6996306134.215
milepost-codelet-mibench-consumer-lame-src-takehiro-codelet-5-1/takehiro.codelet__5/astex_codelet__5,435525.315
milepost-codelet-mibench-consumer-lame-src-takehiro-codelet-5-1/takehiro.codelet__5.wrapper/main,2549749355.984
polybench-cpu-symm/symm/absVal,301.357
polybench-cpu-symm/symm/percentDiff,301.357
polybench-cpu-symm/symm/print_array,464215.429
polybench-cpu-symm/symm/kernel_symm,5775269.869
polybench-cpu-symm/symm/main,397428304.076
polybench-cpu-symm/symm/init_array,1529684.162
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-6-1/tiffmedian.codelet__6.wrapper/main,415149332540.251
milepost-codelet-mibench-consumer-tiffmedian-src-tiffmedian-codelet-6-1/tiffmedian.codelet__6/astex_codelet__6,32769.325
milepost-codelet-mibench-automotive-bitcount-src-bitcnt-1-codelet-2-1/bitcnt_1.codelet__2/astex_codelet__2,1758.222
milepost-codelet-mibench-automotive-bitcount-src-bitcnt-1-codelet-2-1/bitcnt_1.codelet__2.wrapper/main,520640884363.982
milepost-codelet-mibench-telecomm-gsm-src-rpe-codelet-4-1/rpe.codelet__4/astex_codelet__4,110019.439
milepost-codelet-mibench-telecomm-gsm-src-rpe-codelet-4-1/rpe.codelet__4.wrapper/main,5211714951.768
cbench-telecom-adpcm-d/rawdaudio/main,315676773.685
cbench-telecom-adpcm-d/adpcm/adpcm_coder,219718.101
cbench-telecom-adpcm-d/adpcm/adpcm_decoder,4445721.439
shared-bzip2-1.0.6/compress/makeMaps_e,34004.908
shared-bzip2-1.0.6/compress/BZ2_compressBlock,787.303
shared-bzip2-1.0.6/compress/bsW,43559.176
shared-bzip2-1.0.6/compress/bsFinishWrite,42869.549
shared-bzip2-1.0.6/decompress/makeMaps_d,191369.165
shared-bzip2-1.0.6/blocksort/fallbackSimpleSort,1156356.495
shared-bzip2-1.0.6/blocksort/BZ2_blockSort,12897.129
shared-bzip2-1.0.6/blocksort/mmed3,255.442
shared-bzip2-1.0.6/bzip2/addFlagsFromEnvVar,0.000
shared-bzip2-1.0.6/bzip2/uInt64_isZero,11294.489
shared-bzip2-1.0.6/bzip2/uInt64_toAscii,43173.187
shared-bzip2-1.0.6/bzip2/mapSuffix,156.937
shared-bzip2-1.0.6/bzip2/fopen_output_safely,111.251
shared-bzip2-1.0.6/bzip2/snocString,111.251
shared-bzip2-1.0.6/bzip2/countHardLinks,113.562
shared-bzip2-1.0.6/bzip2/cleanUpAndFail,203.013
shared-bzip2-1.0.6/bzip2/cadvise,0.000
shared-bzip2-1.0.6/bzip2/myMalloc,0.000
shared-bzip2-1.0.6/bzip2/pad,14539.226
shared-bzip2-1.0.6/bzip2/uInt64_qrm10,89086.323
shared-bzip2-1.0.6/bzip2/saveInputFileMetaInfo,0.000
shared-bzip2-1.0.6/bzip2/notAStandardFile,156.937
shared-bzip2-1.0.6/bzip2/hasSuffix,156.937
shared-bzip2-1.0.6/bzip2/showFileNames,0.000
shared-bzip2-1.0.6/bzip2/fileExists,592.216
shared-bzip2-1.0.6/bzip2/applySavedTimeInfoToOutputFile,0.000
shared-bzip2-1.0.6/bzip2/mySIGSEGVorSIGBUScatcher,47.800
shared-bzip2-1.0.6/bzip2/uInt64_to_double,64301.922
shared-bzip2-1.0.6/bzip2/applySavedFileAttrToOutputFile,0.000
shared-bzip2-1.0.6/bzip2/copyFileName,0.000
shared-bzip2-1.0.6/bzip2/setExit,0.000
shared-bzip2-1.0.6/bzip2/compressedStreamEOF,30.008
shared-bzip2-1.0.6/bzip2/myfeof,156.937
shared-bzip2-1.0.6/huffman/BZ2_hbAssignCodes,1201376.813
shared-bzip2-1.0.6/bzlib/prepare_new_block,22974.010
shared-bzip2-1.0.6/bzlib/BZ2_bzerror,449.836
shared-bzip2-1.0.6/bzlib/BZ2_bzReadGetUnused,0.000
shared-bzip2-1.0.6/bzlib/BZ2_bzCompressEnd,113.562
shared-bzip2-1.0.6/bzlib/copy_output_until_stop,45716.544
shared-bzip2-1.0.6/bzlib/BZ2_bzBuffToBuffDecompress,113.562
shared-bzip2-1.0.6/bzlib/BZ2_bzclose,0.000
shared-bzip2-1.0.6/bzlib/BZ2_bzwrite,113.562
shared-bzip2-1.0.6/bzlib/default_bzfree,435.279
shared-bzip2-1.0.6/bzlib/BZ2_bzCompressInit,113.562
shared-bzip2-1.0.6/bzlib/BZ2_bzReadClose,96.021
shared-bzip2-1.0.6/bzlib/BZ2_bz__AssertH__fail,30.008
shared-bzip2-1.0.6/bzlib/BZ2_bzBuffToBuffCompress,113.562
shared-bzip2-1.0.6/bzlib/flush_RL,381.732
shared-bzip2-1.0.6/bzlib/BZ2_bzread,113.562
shared-bzip2-1.0.6/bzlib/BZ2_bzDecompressEnd,113.562
shared-bzip2-1.0.6/bzlib/handle_compress,6667.205
shared-bzip2-1.0.6/bzlib/BZ2_indexIntoF,25401.612
shared-bzip2-1.0.6/bzlib/BZ2_bzDecompressInit,113.562
shared-bzip2-1.0.6/bzlib/myfeof,156.937
shared-bzip2-1.0.6/bzlib/isempty_RL,156.937
shared-bzip2-1.0.6/bzlib/add_pair_to_block,37945.513
milepost-codelet-mibench-consumer-mad-src-layer3-codelet-5-1/layer3.codelet__5.wrapper/main,42214127343.669
milepost-codelet-mibench-automotive-susan-s-src-susan-codelet-1-1/susan.codelet__1.wrapper/main,4856008869.391
milepost-codelet-mibench-automotive-susan-s-src-susan-codelet-1-1/susan.codelet__1/astex_codelet__1,557627.426
cbench-telecom-gsm/toast_alaw/alaw_output,16351.687
cbench-telecom-gsm/toast_alaw/alaw_input,34817.145
cbench-telecom-gsm/decode/Postprocessing,59579.906
cbench-telecom-gsm/decode/Gsm_Decoder,3495.356
cbench-telecom-gsm/add/gsm_mult,175.018
cbench-telecom-gsm/add/gsm_asl,175.018
cbench-telecom-gsm/add/gsm_mult_r,175.018
cbench-telecom-gsm/add/gsm_L_add,111.251
cbench-telecom-gsm/add/gsm_sub,0.000
cbench-telecom-gsm/add/gsm_asr,175.018
cbench-telecom-gsm/add/gsm_L_sub,111.251
cbench-telecom-gsm/add/gsm_norm,0.000
cbench-telecom-gsm/add/gsm_L_asr,111.251
cbench-telecom-gsm/add/gsm_div,17383.786
cbench-telecom-gsm/add/gsm_L_mult,0.000
cbench-telecom-gsm/add/gsm_L_asl,111.251
cbench-telecom-gsm/add/gsm_abs,0.000
cbench-telecom-gsm/add/gsm_add,0.000
cbench-telecom-gsm/gsm_destroy/gsm_destroy,435.279
cbench-telecom-gsm/long_term/Gsm_Long_Term_Predictor,0.000
cbench-telecom-gsm/long_term/Gsm_Long_Term_Synthesis_Filtering,72609.037
cbench-telecom-gsm/rpe/RPE_grid_selection,19965.470
cbench-telecom-gsm/rpe/RPE_grid_positioning,53527.163
cbench-telecom-gsm/rpe/APCM_inverse_quantization,59515.424
cbench-telecom-gsm/rpe/APCM_quantization_xmaxc_to_exp_mant,19056.947
cbench-telecom-gsm/rpe/Weighting_filter,112310.717
cbench-telecom-gsm/gsm_decode/gsm_decode,113.562
cbench-telecom-gsm/toast/grok_format,1131.997
cbench-telecom-gsm/toast/update_own,0.000
cbench-telecom-gsm/toast/ok_to_replace,3363.918
cbench-telecom-gsm/toast/process_encode,340747.175
cbench-telecom-gsm/toast/open_input,113.562
cbench-telecom-gsm/toast/update_mode,0.000
cbench-telecom-gsm/toast/parse_argv0,438.719
cbench-telecom-gsm/toast/suffix,111.251
cbench-telecom-gsm/toast/okay_as_input,113.562
cbench-telecom-gsm/toast/open_output,113.562
cbench-telecom-gsm/toast/endname,1249.109
cbench-telecom-gsm/toast/normalname,111.251
cbench-telecom-gsm/toast/length_okay,113.562
cbench-telecom-gsm/toast/emalloc,0.000
cbench-telecom-gsm/toast/onintr,30.008
cbench-telecom-gsm/toast/update_times,0.000
cbench-telecom-gsm/toast/process_decode,3794.296
cbench-telecom-gsm/toast/main1,295.028
cbench-telecom-gsm/toast/set_format,0.000
cbench-telecom-gsm/code/Gsm_Coder,144688.924
cbench-telecom-gsm/gsm_explode/gsm_explode,113.562
cbench-telecom-gsm/toast_audio/audio_init_output,113.562
cbench-telecom-gsm/toast_audio/get_u32,113.562
cbench-telecom-gsm/toast_audio/audio_init_input,113.562
cbench-telecom-gsm/toast_audio/put_u32,113.562
cbench-telecom-gsm/gsm_print/gsm_print,113.562
cbench-telecom-gsm/toast_ulaw/ulaw_input,34817.145
cbench-telecom-gsm/toast_ulaw/ulaw_output,16414.763
cbench-telecom-gsm/gsm_create/gsm_create,111.251
cbench-telecom-gsm/ctuning-rtl/main,124200.490
cbench-telecom-gsm/gsm_option/gsm_option,113.562
cbench-telecom-gsm/short_term/Coefficients_27_39,14507.074
cbench-telecom-gsm/short_term/LARp_to_rp,10450.677
cbench-telecom-gsm/short_term/Short_term_analysis_filtering,1000197.834
cbench-telecom-gsm/short_term/Coefficients_0_12,14507.074
cbench-telecom-gsm/short_term/Short_term_synthesis_filtering,2659618.609
cbench-telecom-gsm/short_term/Coefficients_40_159,9171.951
cbench-telecom-gsm/short_term/Coefficients_13_26,12751.933
cbench-telecom-gsm/debug/gsm_debug_words,36609.068
cbench-telecom-gsm/debug/gsm_debug_longwords,36655.035
polybench-cpu-bicg/bicg/absVal,301.357
polybench-cpu-bicg/bicg/percentDiff,301.357
polybench-cpu-bicg/bicg/print_array,49579.471
polybench-cpu-bicg/bicg/main,2862383558.559
polybench-cpu-bicg/bicg/init_array,797586.118
polybench-cpu-bicg/bicg/kernel_bicg,677603.948
milepost-codelet-mibench-consumer-tiff2rgba-src-tif-predict-codelet-4-1/tif_predict.codelet__4.wrapper/main,4298871278.557
polybench-cpu-fdtd-apml/fdtd-apml/kernel_fdtd_apml,25865195.389
polybench-cpu-fdtd-apml/fdtd-apml/absVal,301.357
polybench-cpu-fdtd-apml/fdtd-apml/percentDiff,301.357
polybench-cpu-fdtd-apml/fdtd-apml/print_array,14723489.437
polybench-cpu-fdtd-apml/fdtd-apml/main,54886752.943
polybench-cpu-fdtd-apml/fdtd-apml/init_array,15663995.150
polybench-cpu-gemver/gemver/absVal,301.357
polybench-cpu-gemver/gemver/percentDiff,301.357
polybench-cpu-gemver/gemver/print_array,24524.138
polybench-cpu-gemver/gemver/main,1779262746.870
polybench-cpu-gemver/gemver/kernel_gemver,1440451.853
polybench-cpu-gemver/gemver/init_array,793740.110
milepost-codelet-mibench-security-pgp-d-src-mpilib-codelet-1-1/mpilib.codelet__1.wrapper/main,27412723090.331
milepost-codelet-mibench-security-pgp-d-src-mpilib-codelet-1-1/mpilib.codelet__1/astex_codelet__1,77587.804
cbench-consumer-lame/fft/init_fft,1526427.988
cbench-consumer-lame/fft/fft_long,331881.607
cbench-consumer-lame/fft/fht,869116.811
cbench-consumer-lame/fft/fft_short,253084.795
cbench-consumer-lame/timestatus/timestatus,0.000
cbench-consumer-lame/timestatus/ts_calc_times,0.000
cbench-consumer-lame/timestatus/ts_process_time,1360.995
cbench-consumer-lame/timestatus/ts_real_time,916.346
cbench-consumer-lame/util/empty_buffer,0.000
cbench-consumer-lame/util/SmpFrqIndex,113.562
cbench-consumer-lame/util/BitrateIndex,12013.792
cbench-consumer-lame/util/putbits,932.515
cbench-consumer-lame/util/SwapBytesInWords,50544.946
cbench-consumer-lame/util/display_bitrates,73101.859
cbench-consumer-lame/util/copy_buffer,277870.465
cbench-consumer-lame/util/DetermineByteOrder,113.562
cbench-consumer-lame/util/getframebits,2482.533
cbench-consumer-lame/util/mem_alloc,0.000
cbench-consumer-lame/ieeefloat/ConvertFromIeeeSingle,294.950
cbench-consumer-lame/ieeefloat/ConvertToIeeeExtended,2453.804
cbench-consumer-lame/ieeefloat/ConvertToIeeeSingle,1176.388
cbench-consumer-lame/ieeefloat/ConvertToIeeeDouble,2325.658
cbench-consumer-lame/ieeefloat/ConvertFromIeeeExtended,224.554
cbench-consumer-lame/ieeefloat/ConvertFromIeeeDouble,231.806
cbench-consumer-lame/portableio/ReadBytes,48447.897
cbench-consumer-lame/portableio/Read24BitsHighLow,113.562
cbench-consumer-lame/portableio/ReadByte,113.562
cbench-consumer-lame/portableio/Read16BitsHighLow,113.562
cbench-consumer-lame/portableio/Read16BitsLowHigh,113.562
cbench-consumer-lame/portableio/WriteBytes,19278.380
cbench-consumer-lame/portableio/WriteBytesSwapped,19278.380
cbench-consumer-lame/portableio/ReadBytesSwapped,103661.724
cbench-consumer-lame/vbrquantize/find_scalefac,333.956
cbench-consumer-lame/vbrquantize/compute_scalefacs_short,3206009.659
cbench-consumer-lame/vbrquantize/calc_sfb_ave_noise,64391.899
cbench-consumer-lame/vbrquantize/compute_scalefacs_long,150563.784
cbench-consumer-lame/formatBitstream/side_queue_elements,209.583
cbench-consumer-lame/formatBitstream/free_side_queues,1124.957
cbench-consumer-lame/formatBitstream/BF_LoadHolderFromBitstreamPart,8274.566
cbench-consumer-lame/formatBitstream/writePartSideInfo,8501.599
cbench-consumer-lame/formatBitstream/BF_resizePartHolder,15576.344
cbench-consumer-lame/formatBitstream/main_data,1739.381
cbench-consumer-lame/formatBitstream/get_side_info,0.000
cbench-consumer-lame/formatBitstream/write_side_info,2904.669
cbench-consumer-lame/formatBitstream/free_side_info_link,4021.269
cbench-consumer-lame/formatBitstream/BF_PartLength,6872.501
cbench-consumer-lame/formatBitstream/BF_BitstreamFrame,0.000
cbench-consumer-lame/formatBitstream/BF_addElement,1212.470
cbench-consumer-lame/formatBitstream/BF_newPartHolder,0.000
cbench-consumer-lame/formatBitstream/BF_addEntry,111.251
cbench-consumer-lame/formatBitstream/WriteMainDataBits,0.000
cbench-consumer-lame/formatBitstream/writePartMainData,58024.999
cbench-consumer-lame/formatBitstream/BF_FlushBitstream,20003.654
cbench-consumer-lame/lame/lame_mp3_tags,47.800
cbench-consumer-lame/lame/lame_print_config,832.527
cbench-consumer-lame/lame/lame_encode_finish,2180.069
cbench-consumer-lame/lame/fill_buffer,0.000
cbench-consumer-lame/l3bitstream/L3_huffman_coder_count1,918.191
cbench-consumer-lame/l3bitstream/CRC_BF_addEntry,5776.058
cbench-consumer-lame/l3bitstream/drain_into_ancillary_data,10311.575
cbench-consumer-lame/l3bitstream/III_FlushBitstream,269.383
cbench-consumer-lame/l3bitstream/abs_and_sign,113.562
cbench-consumer-lame/reservoir/ResvFrameBegin,246.286
cbench-consumer-lame/reservoir/ResvFrameEnd,2403.931
cbench-consumer-lame/reservoir/ResvMaxBits,809.216
cbench-consumer-lame/VbrTag/CheckVbrTag,268.873
cbench-consumer-lame/VbrTag/SeekPoint,3454.761
cbench-consumer-lame/VbrTag/PutVbrTag,113.562
cbench-consumer-lame/VbrTag/AddVbrFrame,394.715
cbench-consumer-lame/VbrTag/InitVbrTag,53306.155
cbench-consumer-lame/main/main1,101439.333
cbench-consumer-lame/get_audio/read_samples_pcm,4143.005
cbench-consumer-lame/get_audio/aiff_check2,0.000
cbench-consumer-lame/get_audio/lame_init_infile,599.124
cbench-consumer-lame/get_audio/parse_file_header,99.514
cbench-consumer-lame/get_audio/parse_aiff_header,113.562
cbench-consumer-lame/get_audio/wave_check,0.000
cbench-consumer-lame/get_audio/get_audio,850935.501
cbench-consumer-lame/get_audio/parse_wave_header,644.364
cbench-consumer-lame/get_audio/CloseSndFile,0.000
cbench-consumer-lame/get_audio/fskip,8772.175
cbench-consumer-lame/get_audio/lame_readframe,338.289
cbench-consumer-lame/get_audio/OpenSndFile,0.000
cbench-consumer-lame/id3tag/id3_buildtag,100.740
cbench-consumer-lame/id3tag/id3_writetag,113.562
cbench-consumer-lame/id3tag/id3_pad,22001.433
cbench-consumer-lame/ctuning-rtl/main,57062.022
cbench-consumer-lame/newmdct/mdct_short,70076.186
cbench-consumer-lame/newmdct/mdct_long,29935.273
cbench-consumer-lame/newmdct/window_subband,787984.274
cbench-consumer-lame/quantize-pvt/reduce_side,2759.440
cbench-consumer-lame/quantize-pvt/loop_break,438.390
cbench-consumer-lame/quantize-pvt/inner_loop,995.905
cbench-consumer-lame/quantize-pvt/on_pe,6614.206
cbench-consumer-lame/quantize-pvt/quantize_xrpow,90394.463
cbench-consumer-lame/quantize-pvt/quantize_xrpow_ISO,519814.360
cbench-consumer-lame/quantize-pvt/compute_ath,2114012.977
cbench-consumer-lame/quantize-pvt/ATHformula,1429.840
cbench-consumer-lame/quantize-pvt/bin_search_StepSize2,4702.143
cbench-consumer-lame/quantize-pvt/ms_convert,1670679.526
cbench-consumer-lame/takehiro/ix_max,59969.951
cbench-consumer-lame/takehiro/count_bit_short_ESC,544985.362
cbench-consumer-lame/takehiro/count_bit_short_noESC,593233.603
cbench-consumer-lame/takehiro/count_bit_ESC,144951.120
cbench-consumer-lame/takehiro/count_bits,434948.113
cbench-consumer-lame/takehiro/best_huffman_divide,720891.354
cbench-consumer-lame/takehiro/count_bit_noESC,277082.795
cbench-consumer-lame/takehiro/count_bit_noESC2,100223.605
cbench-consumer-lame/quantize/VBR_compare,0.000
cbench-consumer-lame/quantize/iteration_loop,1145147.716
polybench-cpu-adi/adi/absVal,301.357
polybench-cpu-adi/adi/percentDiff,301.357
polybench-cpu-adi/adi/print_array,458092.130
polybench-cpu-adi/adi/main,43693640.795
polybench-cpu-adi/adi/init_array,773946.336
cbench-consumer-tiff2median/tif_dirread/TIFFFetchRefBlackWhite,9622.303
cbench-consumer-tiff2median/tif_dirread/TIFFFetchExtraSamples,319.999
cbench-consumer-tiff2median/tif_dirread/TIFFFetchByteArray,113.562
cbench-consumer-tiff2median/tif_dirread/EstimateStripByteCounts,47771.809
cbench-consumer-tiff2median/tif_dirread/CheckMalloc,111.251
cbench-consumer-tiff2median/tif_dirread/TIFFFetchLongArray,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchShortPair,161.573
cbench-consumer-tiff2median/tif_dirread/ChopUpSingleUncompressedStrip,14406.758
cbench-consumer-tiff2median/tif_dirread/TIFFFetchPerSampleShorts,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchFloat,0.000
cbench-consumer-tiff2median/tif_dirread/TIFFFetchString,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchPerSampleAnys,5317.947
cbench-consumer-tiff2median/tif_dirread/TIFFFetchShortArray,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchFloatArray,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchDoubleArray,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchData,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchRationalArray,9580.038
cbench-consumer-tiff2median/tif_dirread/TIFFFetchRational,0.000
cbench-consumer-tiff2median/tif_dirread/CheckDirCount,113.562
cbench-consumer-tiff2median/tif_dirread/cvtRational,113.562
cbench-consumer-tiff2median/tif_dirread/TIFFFetchStripThing,113.562
cbench-consumer-tiff2median/tif_lzw/LZWCleanup,999.442
cbench-consumer-tiff2median/tif_lzw/LZWPreDecode,0.000
cbench-consumer-tiff2median/tif_lzw/TIFFInitLZW,0.000
cbench-consumer-tiff2median/tif_lzw/LZWSetupDecode,486887.043
cbench-consumer-tiff2median/tif_read/TIFFStartTile,113.562
cbench-consumer-tiff2median/tif_read/TIFFCheckRead,113.562
